l,b,yield,alphaCadence,alphaTexp
2.8,-1.2,0.1445645353450896,-0.8463595195783242,1.078001648424461
2.8,-1.0,0.1171280385100566,-0.8733731919091884,1.1215023638318866
2.8,-0.8,0.09851783222371141,-0.8815015267469717,1.172013199538424
2.8,-0.6,0.0601802809318368,-0.7322865982981652,0.7585065985490148
2.8,-0.4,0.0202089545810586,-0.8924537055266236,1.3037179031019013
2.8,-0.2,0.048817250438655604,-0.7794373062482413,1.1082617824952954
2.8,0.0,0.0224735123476782,-0.6926741607529987,0.923511376914246
2.8,0.2,0.06690145332957001,-0.6447679940709238,0.9867935788430029
2.8,0.4,0.05370775721285159,-0.7691844195320647,0.9066354157482734
2.8,0.6,0.1260747451387254,-0.8072240658978095,0.962372339990133
2.8,0.8,0.1051347267974298,-0.7787531479813651,0.9959460110507732
2.8,1.0,0.1240875189605262,-0.7931341783332825,0.6983711749034294
2.8,1.2,0.1319045310682194,-0.9179150654032103,0.8870127977681951
2.8,1.4,0.1312432684360266,-0.8733826014113225,1.1412186559043982
2.8,1.6,0.1259359564985706,-0.888847055092141,0.8782273997044572
2.8,1.8,0.10220390514837902,-0.8599268177914065,1.0740662381547341
2.8,2.0,0.0962392539764016,-0.9425646620622355,1.0805566482869988
2.8,2.2,0.0894078653113608,-0.8137238833651762,0.9926562956235859
2.8,2.4,0.077519286911499,-0.864217642877766,1.149576926580039
2.8,2.6,0.07494878461182841,-0.8366474539861309,0.883491198087012
2.8,2.8,0.0611516030808222,-0.8825352398270366,1.1311644687722207
2.8,3.0,0.057471093324204,-0.8356989193637849,0.8761050473231381
2.8,3.2,0.0403622183058324,-0.9631312738510553,1.0414228246125405
2.8,3.4,0.0394411725203352,-0.9023949939941512,1.038258956485399
2.8,3.6,0.037078522314474,-0.9459638687996772,1.2076197592836602
2.8,3.8,0.0316744368736332,-0.9054601073815585,1.4214851637907182
2.6,-4.0,0.033928692943033203,-0.8218575899384377,1.020989096765086
2.6,-3.8,0.0365501576047272,-0.8752272283237478,1.1564996183314207
2.6,-3.6,0.0412607930644968,-0.8831615955923398,0.9173069583679594
2.6,-3.4,0.049714384186125,-0.8147263838697119,0.8591763270021644
2.6,-3.2,0.058570126769124604,-0.9138186919670576,1.1729831182369914
2.6,-3.0,0.0674048086112874,-0.8580389960190881,1.019066498037974
2.6,-2.8,0.077451713298909,-0.8587578502392283,1.052008474755488
2.6,-2.6,0.0902151647212278,-0.8452467259002436,0.774969110867754
2.6,-2.4,0.09740002564871221,-0.9635615631912596,1.0117609078766812
2.6,-2.2,0.09999223172716319,-0.9114110321363986,0.9715389126495106
2.6,-2.0,0.109064529476193,-0.9018159018354674,0.7877158348514103
2.6,-1.8,0.12154229546592,-0.9614519768083853,0.8817282003757891
2.6,-1.6,0.1377181238223702,-0.8883774885521696,1.0068783656160585
2.6,-1.4,0.10975846469237581,-0.8962691412686521,0.782091525134787
2.6,-1.2,0.1088202964802232,-0.8683953832922119,1.0843321143410007
2.6,-1.0,0.105711443766738,-0.9125730144857824,1.4950191371906691
2.6,-0.8,0.0903259661161884,-0.7362050010207091,0.8716847398584128
2.6,-0.6,0.08650183279595519,-0.8263669790958292,1.1304281516376329
2.6,-0.4,0.026767050151648798,-0.8703788836207131,1.4880809250524618
2.6,-0.2,0.0891961647706902,-0.7612601033938313,1.1860304911395976
2.6,0.0,0.0856680184130766,-0.7209248514987983,0.9193701929621975
2.6,0.2,0.0126823009420068,-0.7815845396151544,1.6677270934669182
2.6,0.4,0.11005940728072319,-0.7052270056728861,0.9233326607214563
2.6,0.6,0.0824916451541406,-0.7250426526822925,1.3814541559903766
2.6,0.8,0.1474245338310066,-0.803107431531881,0.7942618600805531
2.6,1.0,0.1080949527887394,-0.8565989479981434,1.2521830798095872
2.6,1.2,0.1517818767648792,-0.8540688172215166,0.8398825268027457
2.6,1.4,0.1482721272120714,-0.8352010383997057,1.1422853028032065
2.6,1.6,0.13552508119610102,-0.8506878464755366,0.9914402088307919
2.6,1.8,0.0949566355425798,-0.9591382492237471,1.3308558055553943
2.6,2.0,0.0940008654418038,-0.9773085506216356,0.9953554092966304
2.6,2.2,0.0849033110047656,-0.9550658582799408,1.1949771114073284
2.6,2.4,0.0725771239060038,-0.9382822974973629,1.244892694192321
2.6,2.6,0.069853539512745,-0.9087906216133846,1.0845871985753748
2.6,2.8,0.06768823266522059,-0.8793209627319039,1.3157828993210101
2.6,3.0,0.0560692791816972,-0.9430557556453862,1.23503826249744
2.6,3.2,0.0392026064801478,-0.894686198759479,1.1488327408897043
2.6,3.4,0.040989741854630404,-0.8748417166601913,1.0761333952369765
2.6,3.6,0.0378641470919334,-0.832876196937377,0.8177621369053758
2.6,3.8,0.0336063136497444,-0.8470532238197166,0.8615572783469563
2.4,-4.0,0.0337190784581106,-0.8859723679914343,0.9952732408726686
2.4,-3.8,0.039917650423161,-0.8354807565623941,1.0284050887892628
2.4,-3.6,0.042349955369769,-0.8862998962327231,1.0757780107268429
2.4,-3.4,0.050364779945261395,-0.9357164419402864,1.3111545773224913
2.4,-3.2,0.064520471263032,-0.7931136357046628,0.8367254363034736
2.4,-3.0,0.06631780373165219,-0.8963597535290397,1.1032634738220717
2.4,-2.8,0.0737665708497792,-0.9151808457564329,1.2037197765995857
2.4,-2.6,0.0859123562456562,-0.8855636800761292,0.9446619920249714
2.4,-2.4,0.09882195489871319,-0.9143614298074413,0.9963015888782515
2.4,-2.2,0.1036780444032396,-0.9211744509715493,1.1986729244459466
2.4,-2.0,0.1184102364904962,-0.9346742370653078,1.5056914418602292
2.4,-1.8,0.132106720627803,-0.9213032082212923,1.0336083129134526
2.4,-1.6,0.1278449693242224,-0.8460558110150691,0.9477039123024589
2.4,-1.4,0.116996627037327,-0.9558773338248507,1.7108263945353233
2.4,-1.2,0.109634522463939,-0.9446183181591493,1.1775749604610282
2.4,-1.0,0.1362390578727966,-0.820197842093262,1.0159883147332454
2.4,-0.8,0.0522325181547996,-0.9112688271300958,1.440638920312394
2.4,-0.6,0.058010715906139806,-0.8551662083229936,1.6095484889338474
2.4,-0.4,0.0693680507816202,-0.7584536501047978,1.2211440244228073
2.4,-0.2,0.050271690550591205,-0.7895027978427717,0.8951435547757925
2.4,0.0,0.0271867806871806,-0.8290828035207193,1.5297815730655702
2.4,0.2,0.0863548842228528,-0.8085493108577377,0.7632959541987967
2.4,0.4,0.096467061087078,-0.7416468848389569,1.163759419386355
2.4,0.6,0.167117713405245,-0.8248337422835993,0.9719335710302187
2.4,0.8,0.1881656090255892,-0.7728844880081635,1.0001431944510444
2.4,1.0,0.1590242299539648,-0.8257059959247354,1.2210481638876973
2.4,1.2,0.116799795728187,-0.8859869130651449,0.8569599359178697
2.4,1.4,0.1542544475046942,-0.8552053065382043,0.9443451422295488
2.4,1.6,0.131122080912,-0.9644382563462792,1.092055663349776
2.4,1.8,0.1194016111175466,-1.0086855147108025,1.4820733385289278
2.4,2.0,0.1127054029978212,-0.8660106233982071,1.036181084528888
2.4,2.2,0.1027778619780666,-0.9158825388426928,1.0827873362782692
2.4,2.4,0.09025560220478519,-0.8990990077211236,0.9537490859537028
2.4,2.6,0.071230129968594,-0.9603450276421936,1.0860847249618903
2.4,2.8,0.062276048672897405,-0.9190342954348457,1.0653283374305018
2.4,3.0,0.0548644781968962,-0.9868882614043416,1.2891547195932576
2.4,3.2,0.050202014337136794,-0.8318801002492925,0.8331253138753905
2.4,3.4,0.037767562806564,-0.9712932859910612,1.063323383310331
2.4,3.6,0.0380366806453842,-0.7933975203511131,0.7600549083956177
2.4,3.8,0.033729143156286,-0.839005411313839,0.840652892612489
2.2,-4.0,0.031800241396666803,-0.9178836157161274,1.2165739687166521
2.2,-3.8,0.038725602597303004,-0.8220774860334564,0.9131700237594805
2.2,-3.6,0.0451209776256918,-0.8804819890742387,0.911156390269051
2.2,-3.4,0.05076983571617939,-0.9396840220811316,1.2522236052090678
2.2,-3.2,0.0686478524887452,-0.8441479376575768,0.536043200926758
2.2,-3.0,0.0655704820821606,-0.9367487196647218,0.7899065513111242
2.2,-2.8,0.0783862547721486,-0.8916247559760573,1.0838154723897342
2.2,-2.6,0.0820063125885966,-0.9464454420491478,0.9762223910197818
2.2,-2.4,0.0962289231954552,-0.934846150043076,1.1842401079663116
2.2,-2.2,0.1059917590713402,-0.999945520664226,1.1250590520085033
2.2,-2.0,0.1130454038165664,-0.9873649445704648,1.1614360389964853
2.2,-1.8,0.1184393942234226,-0.95879905145076,0.8780498758560801
2.2,-1.6,0.14466148199464018,-0.917577709220883,1.235014273740202
2.2,-1.4,0.1563752799162954,-0.8504063977957987,0.8861271048579594
2.2,-1.2,0.1675386093221052,-0.9111058605165526,0.9934767058388941
2.2,-1.0,0.1799178891839388,-0.8722416470327541,1.114864645305691
2.2,-0.8,0.0436437482214012,-0.8698778944351635,1.5486580518568924
2.2,-0.6,0.07113369848025361,-0.7038893607007957,0.8478073437201921
2.2,-0.4,0.0711036200524398,-0.7767490674738334,1.3740367921191676
2.2,-0.2,0.0517964791226262,-0.7877551172241221,1.1862222153472723
2.2,0.0,0.08941061450649179,-0.725313632270784,0.8321502946938736
2.2,0.2,0.05171743295377561,-0.8094793692519651,1.653158789221148
2.2,0.4,0.1232774796849246,-0.8030992165577291,1.3680331034336677
2.2,0.6,0.165074596482027,-0.8157197265401382,0.8602128931621514
2.2,0.8,0.195587973483846,-0.8603086561366521,1.1309114066680372
2.2,1.0,0.170980091138013,-0.8399482993264837,0.6542340657369139
2.2,1.2,0.1826595089162004,-0.7741245382746816,0.7758945479401722
2.2,1.4,0.1609940282014482,-0.8789406926585883,1.0517607275066745
2.2,1.6,0.13982276557499762,-0.9532297643265012,0.9226717454938834
2.2,1.8,0.13064254148422622,-0.9169296129245678,0.9409194288818595
2.2,2.0,0.11958544368600901,-0.9572297561102017,0.944258273060064
2.2,2.2,0.1025438512727454,-0.8674370360483636,0.9752068518743504
2.2,2.4,0.0851738923377384,-0.9515295773769017,1.0708833774237358
2.2,2.6,0.0732212595682908,-0.9744224353679175,1.3209547406189928
2.2,2.8,0.06355523872162319,-0.9261484980406824,1.0707240499201771
2.2,3.0,0.0550401067163796,-0.9484819725339664,1.0463174199394836
2.2,3.2,0.0456591154087752,-0.8828317453439884,0.9800389687020292
2.2,3.4,0.030193860306598798,-0.8445708439717962,0.9514055932833866
2.2,3.6,0.036983777016396,-0.8600963998679719,1.0912632432910667
2.2,3.8,0.0333365850781464,-0.8690692536599145,1.0424058705577153
2.0,-4.0,0.033194954329864204,-0.8465941933068402,1.2198552687748336
2.0,-3.8,0.0399607938759984,-0.8810705952813929,0.9814682017228501
2.0,-3.6,0.048247176332511604,-0.8301446891366804,1.0095425038353418
2.0,-3.4,0.05580435177605039,-0.8696093597621469,0.9980072422428139
2.0,-3.2,0.062397675057866996,-0.8316951215514458,0.7327770453660659
2.0,-3.0,0.0739770443326974,-0.8467240822615619,0.7617281173547926
2.0,-2.8,0.0856002202473384,-0.8933065545938101,1.0550131933374467
2.0,-2.6,0.0889867462496346,-0.9376301567329354,0.8966490152609189
2.0,-2.4,0.099830502474996,-0.9131451337338292,1.1841029438442605
2.0,-2.2,0.11226133843578778,-1.0476733258675428,1.5687843679916103
2.0,-2.0,0.126617997279456,-0.989465078456049,0.9445769045764271
2.0,-1.8,0.1395409818199842,-0.9787124433856358,1.0320782144311849
2.0,-1.6,0.1713803170284366,-0.9342655157604267,1.212447298669929
2.0,-1.4,0.159578404368579,-0.9796979040763658,0.8899019217601394
2.0,-1.2,0.1305401382104358,-0.9284097345765254,1.138149669653244
2.0,-1.0,0.14545674392417762,-0.854825031894767,0.7350930037044461
2.0,-0.8,0.06540001914827939,-0.7527529999743855,1.0951516171030633
2.0,-0.6,0.09453290372080439,-0.8406959256649474,1.6362653356514583
2.0,-0.4,0.0727994777752266,-0.8625391792680532,1.383180813738078
2.0,-0.2,0.023359596147500397,-0.9215056057087337,1.5844595763021774
2.0,0.0,0.0342803597288496,-0.8476854326972902,2.0077668672628124
2.0,0.2,0.08012532421595761,-0.7513651475556185,1.319596900973755
2.0,0.4,0.1697350198381416,-0.7550886578847819,1.123284496883379
2.0,0.6,0.1704417294411102,-0.8939538855425986,1.0159512704554223
2.0,0.8,0.2255842847814618,-0.8513074600416358,0.7853164024245869
2.0,1.0,0.2158995638613978,-0.8790520333915273,1.7462357784120541
2.0,1.2,0.19229819668880938,-0.9043489768036659,1.0388609197164835
2.0,1.4,0.1576299312401148,-0.9035810811372182,1.024591798567692
2.0,1.6,0.1551401981005536,-0.9013242778493276,1.0078340729884876
2.0,1.8,0.1360011479032518,-0.8641810495539066,0.8882550911903501
2.0,2.0,0.1100272282972044,-0.9493717613655756,1.2779798616731675
2.0,2.2,0.1057053936409386,-0.9436252229203196,0.9374801283435632
2.0,2.4,0.0923980670236044,-0.8831511926526688,1.1692236296108465
2.0,2.6,0.0708985821619422,-0.9956793954373762,1.3351658863319813
2.0,2.8,0.0527639882436228,-1.0065160152056505,1.3134122744206165
2.0,3.0,0.0464146841146044,-0.9039446896661186,1.3249159983047412
2.0,3.2,0.0405998890787772,-0.9438757991760489,1.107872738407537
2.0,3.4,0.037573398278822404,-0.9327628013784252,1.3382518383229933
2.0,3.6,0.0279266215826688,-0.8321721473330278,0.9409361573164438
2.0,3.8,0.029884019159901,-0.9281539826687878,0.9416088807048285
1.8,-4.0,0.034487713559544,-0.8782774953954133,1.0517650632130846
1.8,-3.8,0.0398215856383878,-0.8153821760336669,0.9316289487196788
1.8,-3.6,0.05173474629899939,-0.786532598715391,0.9237081305730767
1.8,-3.4,0.0526157107372878,-0.8817069998887251,1.2663035866870707
1.8,-3.2,0.0644441019214008,-0.8318611370653768,0.8738847088676075
1.8,-3.0,0.0695239033948998,-0.8951753197869377,1.0768351020554172
1.8,-2.8,0.0892116499597134,-0.8169864431187818,0.8993400218896235
1.8,-2.6,0.09956614564560659,-0.8879639395029135,0.7006438431770056
1.8,-2.4,0.10979854029859201,-0.8946474565357428,1.2364105231644937
1.8,-2.2,0.1335716158751814,-0.8794362889326139,0.916742792734193
1.8,-2.0,0.1387444501267728,-0.9137133575605135,0.8881691032816984
1.8,-1.8,0.15811392416601,-0.9272202590627305,0.9635994267964758
1.8,-1.6,0.154314055219923,-0.9772407263535527,1.1547156068927584
1.8,-1.4,0.1619427201955752,-1.0273522552984438,1.226326375851668
1.8,-1.2,0.19621443669566038,-0.8790868749967318,0.9907742072481487
1.8,-1.0,0.14031420568079161,-0.9498897324716182,1.38232728909967
1.8,-0.8,0.1267248388095708,-0.8051337123033865,0.8810156295516548
1.8,-0.6,0.1955574786948666,-0.8437630752919368,1.0752007031105724
1.8,-0.4,0.1493658151336698,-0.7343860788372483,0.9772706119454937
1.8,-0.2,0.044097757182637795,-1.0402196190046915,2.2427145575564422
1.8,0.0,0.0957567315051516,-0.7902631509096272,1.226236113461458
1.8,0.2,0.085744556920815,-0.7010209969596785,0.9082912967771972
1.8,0.4,0.08078107377072061,-0.7523173520296605,1.1058208694688192
1.8,0.6,0.1595894473276458,-0.8996035784636827,1.3701864359304012
1.8,0.8,0.1958494646228256,-0.853389080516899,1.3765248317714607
1.8,1.0,0.2208670691064306,-0.9024085412823167,0.9126815245203405
1.8,1.2,0.1968656587322076,-0.8765419303343792,0.9658674905225466
1.8,1.4,0.1527151961263332,-0.964662656070993,1.1221285735136137
1.8,1.6,0.1600688554323228,-0.9009131120363529,1.1418363174256436
1.8,1.8,0.1365222353908356,-0.9015154333331233,0.9423296514484484
1.8,2.0,0.11814532443215639,-0.9202543110568526,1.1369993295038736
1.8,2.2,0.11060766411011522,-0.8776567371926359,0.9789393113751824
1.8,2.4,0.08805378964348021,-0.8964617041681788,0.8655604904408245
1.8,2.6,0.0754268663722518,-0.9897097833436925,1.164931405770391
1.8,2.8,0.0675135041537874,-0.882341268257899,1.1077000008663482
1.8,3.0,0.050614755904261205,-0.8465246685144514,0.855111524168873
1.8,3.2,0.040830850539298205,-0.9150826755586232,1.065573667951912
1.8,3.4,0.0413332740730122,-0.8763536820288685,0.8102414534106575
1.8,3.6,0.034218839512251,-0.9007913965374976,1.280884721935957
1.8,3.8,0.0271644863534808,-0.8413517128935756,1.1401469549090986
1.6,-4.0,0.0358889266277736,-0.8689555012142268,0.9686024723177906
1.6,-3.8,0.0442774991777772,-0.8177844813506462,0.8635942043503534
1.6,-3.6,0.049083139398874195,-0.9077159197434259,1.0006972664398257
1.6,-3.4,0.0575067040404264,-0.8622551134316837,0.8286038330041304
1.6,-3.2,0.06471457971826079,-0.8857890889278293,1.000501422526584
1.6,-3.0,0.0734751226689192,-0.8843299249753577,1.2379635116321386
1.6,-2.8,0.0902788118430246,-0.8612011068505468,0.6874050807822353
1.6,-2.6,0.0995142433048458,-0.8791901860632934,0.8216073123974401
1.6,-2.4,0.11702971792702979,-0.9287517190755361,1.0787266307017704
1.6,-2.2,0.1304228860125834,-0.8825746468732686,1.127299737331132
1.6,-2.0,0.13836812705081158,-0.9115426657567828,1.0510889219043666
1.6,-1.8,0.1621784667198318,-0.8417659245548446,1.1256375960001561
1.6,-1.6,0.17206550879816518,-1.005651128914834,1.0682707819842878
1.6,-1.4,0.1788049366127934,-0.922242026442156,1.1095807367980344
1.6,-1.2,0.18948086957438282,-0.9910443903900814,1.0094681304854818
1.6,-1.0,0.20552525891681522,-1.0088628471955654,1.2728317671845877
1.6,-0.8,0.21352728100529583,-0.8236970289101947,0.9088989688548501
1.6,-0.6,0.1638115559538516,-0.8338496768724726,1.313775019927085
1.6,-0.4,0.1398360194574402,-0.9631381656018803,1.7623704978691666
1.6,-0.2,0.058901251694229,-0.8427626363906259,1.7958322733931347
1.6,0.0,0.0654110489446692,-0.7772042762554501,1.238723381255241
1.6,0.2,0.07541941640202181,-0.8322971064536963,1.3286592740809264
1.6,0.4,0.0894766601596224,-0.7408863811647031,1.3140771948832268
1.6,0.6,0.172822407196809,-0.8339155642304701,0.9691538957510911
1.6,0.8,0.2010076378884198,-0.9445118960082511,1.2574164002047639
1.6,1.0,0.23129797525166523,-0.8506936342138045,0.9998313603103015
1.6,1.2,0.19333990513137722,-0.9988210523025308,1.2255936256412403
1.6,1.4,0.18933465055871457,-0.9192930281447033,0.8146915137153194
1.6,1.6,0.1606807742187288,-0.9900460212646803,1.0225359132425693
1.6,1.8,0.136911895480692,-0.9497022920580158,1.0084969036242544
1.6,2.0,0.1121487645871134,-0.9931975928232475,1.1471839005131783
1.6,2.2,0.0953364427203546,-0.978481331624293,1.0808004311403796
1.6,2.4,0.10339302217343159,-0.9097767188052268,0.9755740632606962
1.6,2.6,0.0933223569816168,-0.9241579701885999,0.8535020566249212
1.6,2.8,0.0603283181797476,-0.953270215762109,1.2159304674063542
1.6,3.0,0.052319619590566205,-0.8846841316370173,1.1136271577035968
1.6,3.2,0.049250776064844605,-0.944492845219587,0.9654018661908974
1.6,3.4,0.039431970535686596,-0.9004613453496458,1.0705825461759673
1.6,3.6,0.0344800887202452,-0.9350496233944193,0.9217791048208668
1.6,3.8,0.0217695023853684,-0.8636429461198167,1.2937595974911569
1.4,-4.0,0.0373975183298526,-0.769738023937063,1.0402546397714838
1.4,-3.8,0.0398091864426144,-0.8643548288888921,1.1193127800851368
1.4,-3.6,0.0497605274839656,-0.8935686374105812,1.2490737293475769
1.4,-3.4,0.0563105425274322,-0.861582607931645,1.032978145375269
1.4,-3.2,0.0658977240794388,-0.8641978219928949,0.968108536426599
1.4,-3.0,0.0733723979915004,-0.8639244947496703,0.762073306432172
1.4,-2.8,0.0935887298959146,-0.9224957987505387,1.189293991263153
1.4,-2.6,0.10703872974062581,-0.9329571809839744,1.3556581038323194
1.4,-2.4,0.1192260705339282,-0.896647571695248,0.820308400666162
1.4,-2.2,0.13583142866017078,-0.923559859930102,1.2318947643279732
1.4,-2.0,0.1392347616845838,-1.0288026841321296,1.1205823885821673
1.4,-1.8,0.1755424617657414,-0.9906181959016908,0.9624523896443998
1.4,-1.6,0.160909055252289,-1.0509956450234026,1.1052833830942335
1.4,-1.4,0.22258553765496242,-0.9044559715082185,1.1070843310477994
1.4,-1.2,0.2332055933294646,-0.869837585262438,1.1770261640124664
1.4,-1.0,0.2335387487649096,-0.918352943119148,1.0326270560053663
1.4,-0.8,0.240878171453016,-0.8644763695023885,1.290997446777155
1.4,-0.6,0.16898644081543318,-0.8510516767368642,1.2724672448911296
1.4,-0.4,0.0769342283874504,-0.7638718263186565,1.4781320939143976
1.4,-0.2,0.1073997006840618,-0.7535787401277065,1.0908515231814697
1.4,0.0,0.012031577362297801,-0.9686005852627196,1.9203333253756794
1.4,0.2,0.0644770546878444,-0.8521273166906328,1.4986357271444388
1.4,0.4,0.05262503541986101,-0.803713061586068,0.9031599996822697
1.4,0.6,0.1398883743958536,-0.7953944994973672,1.1734237243370063
1.4,0.8,0.18698490967758238,-0.9451217244190806,1.481158857191361
1.4,1.0,0.22849465430020982,-0.8561133926036157,1.1887999726738046
1.4,1.2,0.21222911746945977,-0.877584537017558,0.8678113794595957
1.4,1.4,0.1752879132567276,-0.9883548896261388,1.2095750356756414
1.4,1.6,0.154922004397893,-0.9480162288017931,0.7409289718584016
1.4,1.8,0.12350696324644679,-0.8914461064564818,1.0930104509311205
1.4,2.0,0.113939595326217,-0.9290347888525358,1.0889346352366056
1.4,2.2,0.1080007088136918,-1.0024076519576484,1.5403470910903945
1.4,2.4,0.0922088288105262,-0.9158714273154859,1.2189201021133642
1.4,2.6,0.0809615146018884,-0.9091807719743691,0.7964635139351399
1.4,2.8,0.0700972998802182,-0.9668237715128343,1.048300124878772
1.4,3.0,0.059389039346359807,-0.9039701092248605,1.1783126217824735
1.4,3.2,0.053648303960061,-0.9268774351707134,0.8620385708963342
1.4,3.4,0.038789899662857404,-0.8968356422059403,1.364422083605107
1.4,3.6,0.032451319262709,-0.8905233755728598,1.1376951040645351
1.4,3.8,0.0254813721235704,-0.8708585513745416,1.2801322629328702
1.2,-4.0,0.0333647337578616,-0.8867166371215331,1.1506419030983446
1.2,-3.8,0.0413984365608378,-0.8211611768658038,0.9638057439079679
1.2,-3.6,0.0490874282091318,-0.8913129918454037,1.418038611982207
1.2,-3.4,0.0552634081187208,-0.9031478536458957,0.9945743203998899
1.2,-3.2,0.0659150882094558,-0.8517996561746362,0.9522452597485522
1.2,-3.0,0.0731253435010344,-0.9111789882773008,1.259212886284122
1.2,-2.8,0.089187541651344,-0.8632775386169037,0.9156700877783193
1.2,-2.6,0.10444276071566339,-0.9072318525652255,1.134350967972657
1.2,-2.4,0.10654981210059,-0.9165652929611604,1.21352426672041
1.2,-2.2,0.1338119392847736,-0.9368419677845399,1.0030139960714592
1.2,-2.0,0.146357512699212,-0.9247652992839169,1.2235651909544634
1.2,-1.8,0.18332862320619658,-0.8884146515111047,0.806991610535565
1.2,-1.6,0.20475072274927797,-0.9032745528880762,0.9139610197970359
1.2,-1.4,0.202490818786782,-0.9878493898923003,1.0068606359151282
1.2,-1.2,0.23169904067989683,-0.9440143092386415,1.0566519029207262
1.2,-1.0,0.25207848555458223,-0.8690813384143955,0.9316169140925742
1.2,-0.8,0.2596517694555696,-0.9145879608558827,1.2846428704176556
1.2,-0.6,0.1768313094175254,-0.8790946242785881,0.8135276161487801
1.2,-0.4,0.11705467354770122,-0.7605312355170064,1.3551304727176727
1.2,-0.2,0.0362768319651576,-0.8509209404458865,1.4608875322506085
1.2,0.0,0.0563685935967336,-0.9044855768447685,1.9979422437589618
1.2,0.2,0.019062489317381998,-1.0583087208455628,1.6285316707259938
1.2,0.4,0.0601344393666804,-0.8564210392260053,1.9118172955387684
1.2,0.6,0.2044314639246282,-0.8027224593007012,0.7650881127277273
1.2,0.8,0.21534059423813398,-0.7476670479385893,0.8089512096983141
1.2,1.0,0.1759206671622114,-0.9930632467936117,1.2836357024164269
1.2,1.2,0.21273095036569917,-1.0611451180377818,1.0715715950490583
1.2,1.4,0.1721112339369348,-0.9798807377092716,1.129336874694079
1.2,1.6,0.171543258606015,-0.8873937322017649,0.8152367248299651
1.2,1.8,0.10340982307731661,-0.9698886025479311,1.28364664262848
1.2,2.0,0.11439708219951,-1.0039707116805874,0.9283388727612311
1.2,2.2,0.11504292256805879,-0.8589788698880017,0.9992549586773961
1.2,2.4,0.07933307012210161,-0.8913860399928009,1.0821610944292963
1.2,2.6,0.0790321684482186,-0.9243342734031152,1.2264412083610061
1.2,2.8,0.0724506082067016,-0.9658913724975301,1.0746099053543152
1.2,3.0,0.05892977224857421,-0.8811256526543356,0.900006234491089
1.2,3.2,0.0535354228649196,-0.8386637003142544,0.9972054476408997
1.2,3.4,0.0437899144443102,-0.8635772455482851,0.6339435434818455
1.2,3.6,0.035716105442376606,-0.87153527976614,0.9900632826534971
1.2,3.8,0.0241090863130596,-0.8276012625507572,0.7934509639658258
1.0,-4.0,0.0367582874109024,-0.8070666621758293,0.9883802060758408
1.0,-3.8,0.0421067869338366,-0.8799679458962526,1.0034220129804847
1.0,-3.6,0.05055842807768279,-0.8629062926126883,1.2003962074765067
1.0,-3.4,0.055816690884022205,-0.8917268831028952,1.2674498360833024
1.0,-3.2,0.0668992333881054,-0.8750925147044327,0.8971516451232813
1.0,-3.0,0.0786270478281198,-0.9028241797995147,0.956145535575282
1.0,-2.8,0.0852563645473434,-0.8926298878362006,1.248170976515682
1.0,-2.6,0.09692238702449821,-1.0249288456534265,1.238613185632027
1.0,-2.4,0.1145861199286074,-0.9485914431924052,1.1067953666467074
1.0,-2.2,0.12137714559693841,-0.919308611975195,1.4454780252105277
1.0,-2.0,0.1678022589324666,-0.9819358561890132,1.2802404070355533
1.0,-1.8,0.167016395269662,-0.9601795408933341,1.1523943197486772
1.0,-1.6,0.21067694498832723,-0.9637599637011295,1.0696541337729906
1.0,-1.4,0.2272123071293904,-0.9074759674873816,0.9841158306751469
1.0,-1.2,0.206827144808415,-1.0093040608068542,1.221945383411813
1.0,-1.0,0.230170142213496,-0.8964272294779613,0.8640251450212977
1.0,-0.8,0.29211561609288483,-0.9317008160562886,1.1298275034701097
1.0,-0.6,0.1962847636325208,-0.8655784739840084,1.1361211835563911
1.0,-0.4,0.06381956271661861,-0.8033024486479203,1.030161446931773
1.0,-0.2,0.0362397691189386,-0.9638404145109588,1.699621323230788
1.0,0.0,0.054285310813294796,-0.9266140674811927,1.5974465253156676
1.0,0.2,0.0087494833354974,-0.9233652357419965,0.5148685133892321
1.0,0.4,0.1188287990867358,-0.8053306984860145,1.37425164488752
1.0,0.6,0.11070223093008359,-0.9314477642375001,1.85410737711465
1.0,0.8,0.1865546688362046,-0.8798679699082944,0.8278627565703592
1.0,1.0,0.20927584754251982,-0.9074324749426862,1.1876602553982465
1.0,1.2,0.2370554901068028,-0.9880456190456292,1.221279774011674
1.0,1.4,0.1855724801917722,-0.9958131745222497,1.3803223303102778
1.0,1.6,0.17366186883862259,-0.9047975780152525,0.927578310864303
1.0,1.8,0.1446848091164946,-0.9122727273536144,1.154239072240747
1.0,2.0,0.143342153803068,-0.7902807830318699,1.0323114332499392
1.0,2.2,0.10748150733195061,-0.998673766634684,1.148432744341815
1.0,2.4,0.1017859945622808,-0.9488616222032179,1.1381794861100143
1.0,2.6,0.0962163524736054,-0.8559593210952895,0.1658474057669788
1.0,2.8,0.0741398676203304,-0.8885473775872434,0.8871206333276354
1.0,3.0,0.06051277728845039,-0.9400379112463593,0.9409639112464012
1.0,3.2,0.053568609592310995,-0.8815894735640614,1.1848694350028017
1.0,3.4,0.0476288303964342,-0.9027878629314796,1.1311036070076055
1.0,3.6,0.0382058555936616,-0.8994222341923014,1.300916271132468
1.0,3.8,0.025598235844493403,-0.8936610855219043,1.0063804122090843
0.8,-4.0,0.035679353910963,-0.8195915959973948,1.207566064586098
