l,b,yield
-1.7667,1.8667,0.583966
-1.7667,1.9000,0.591451
-1.7667,1.9333,0.600339
-1.7667,1.9667,0.624508
-1.7667,2.0000,0.651017
-1.7667,2.0333,0.64743
-1.7667,2.0667,0.64478
-1.7667,2.1000,0.675498
-1.7667,2.1333,0.647898
-1.7667,2.1667,0.646339
-1.7667,2.2000,0.632305
-1.7667,2.2333,0.589112
-1.7667,2.2667,0.599247
-1.7667,2.3000,0.671288
-1.7667,2.3333,0.681424
-1.7667,2.3667,0.692651
-1.7667,2.4000,0.702007
-1.7667,2.4333,0.704502
-1.7667,2.4667,0.744108
-1.7667,2.5000,0.707932
-1.7667,2.5333,0.731322
-1.7667,2.5667,0.737871
-1.7667,2.6000,0.717756
-1.7667,2.6333,0.682983
-1.7667,2.6667,0.661153
-1.7667,2.7000,0.607356
-1.7667,2.7333,0.62061
-1.7667,2.7667,0.622169
-1.7667,2.8000,0.616712
-1.7667,2.8333,0.612814
-1.7667,2.8667,0.554183
-1.7667,2.9000,0.518007
-1.7667,2.9333,0.491654
-1.7667,2.9667,0.474814
-1.7667,3.0000,0.489939
-1.7333,-3.0000,0.416339
-1.7333,-2.9667,0.428034
-1.7333,-2.9333,0.439261
-1.7333,-2.9000,0.442847
-1.7333,-2.8667,0.444407
-1.7333,-2.8333,0.447525
-1.7333,-2.8000,0.450644
-1.7333,-2.7667,0.458441
-1.7333,-2.7333,0.482298
-1.7333,-2.7000,0.523153
-1.7333,-2.6667,0.553559
-1.7333,-2.6333,0.61718
-1.7333,-2.6000,0.646651
-1.7333,-2.5667,0.693898
-1.7333,-2.5333,0.758142
-1.7333,-2.5000,0.868542
-1.7333,-2.4667,1.08061
-1.7333,-2.4333,0.871661
-1.7333,-2.4000,0.985024
-1.7333,-2.3667,1.02182
-1.7333,-2.3333,1.0198
-1.7333,-2.3000,1.04163
-1.7333,-2.2667,1.15982
-1.7333,-2.2333,1.48915
-1.7333,-2.2000,1.63729
-1.7333,-2.1667,1.76328
-1.7333,-2.1333,1.52969
-1.7333,-2.1000,1.66536
-1.7333,-2.0667,1.84904
-1.7333,-2.0333,1.67081
-1.7333,-2.0000,1.71759
-1.7333,-1.9667,1.85746
-1.7333,-1.9333,1.88725
-1.7333,-1.9000,1.35817
-1.7333,-1.8667,1.34336
-1.7333,-1.8333,1.30125
-1.7333,-1.8000,1.33821
-1.7333,-1.7667,1.39637
-1.7333,-1.7333,1.44081
-1.7333,-1.7000,1.47902
-1.7333,-1.6667,1.41431
-1.7333,-1.6333,1.23919
-1.7333,-1.6000,1.20925
-1.7333,-1.5667,1.22641
-1.7333,-1.5333,1.27038
-1.7333,-1.5000,1.35895
-1.7333,-1.4667,1.40339
-1.7333,-1.4333,1.2342
-1.7333,-1.4000,1.22017
-1.7333,-1.3667,1.27007
-1.7333,-1.3333,1.3301
-1.7333,-1.3000,1.48868
-1.7333,-1.2667,1.76235
-1.7333,-1.2333,1.81271
-1.7333,-1.2000,1.7204
-1.7333,-1.1667,1.68017
-1.7333,-1.1333,1.76515
-1.7333,-1.1000,1.46701
-1.7333,-1.0667,1.5417
-1.7333,-1.0333,1.64711
-1.7333,-1.0000,1.76047
-1.7333,-0.9667,1.90159
-1.7333,-0.9333,2.12146
-1.7333,-0.9000,2.14563
-1.7333,-0.8667,2.29766
-1.7333,-0.8333,2.66176
-1.7333,-0.8000,3.036
-1.7333,-0.7667,3.1464
-1.7333,-0.7333,2.85512
-1.7333,-0.7000,2.668
-1.7333,-0.6667,2.69264
-1.7333,-0.6333,2.76343
-1.7333,-0.6000,2.77279
-1.7333,-0.5667,3.61529
-1.7333,-0.5333,2.69373
-1.7333,-0.5000,2.97908
-1.7333,-0.4667,3.03335
-1.7333,-0.4333,2.39668
-1.7333,-0.4000,2.55417
-1.7333,-0.3667,2.58068
-1.7333,-0.3333,2.64508
-1.7333,-0.3000,2.70121
-1.7333,-0.2667,2.79431
-1.7333,-0.2333,2.75142
-1.7333,-0.2000,2.47776
-1.7333,-0.1667,2.31247
-1.7333,-0.1333,2.37843
-1.7333,-0.1000,2.47776
-1.7333,-0.0667,2.56664
-1.7333,-0.0333,2.57132
-1.7333,-0.0000,2.6641
-1.7333,0.0333,2.50037
-1.7333,0.0667,2.41196
-1.7333,0.1000,2.40837
-1.7333,0.1333,2.4026
-1.7333,0.1667,2.23451
-1.7333,0.2000,2.18726
-1.7333,0.2333,2.17525
-1.7333,0.2667,2.02353
-1.7333,0.3000,1.84281
-1.7333,0.3333,1.70044
-1.7333,0.3667,1.67081
-1.7333,0.4000,1.74956
-1.7333,0.4333,1.75112
-1.7333,0.4667,1.55075
-1.7333,0.5000,1.52814
-1.7333,0.5333,1.59238
-1.7333,0.5667,1.5286
-1.7333,0.6000,1.37376
-1.7333,0.6333,1.30203
-1.7333,0.6667,1.32153
-1.7333,0.7000,1.27241
-1.7333,0.7333,1.22407
-1.7333,0.7667,1.2841
-1.7333,0.8000,1.24902
-1.7333,0.8333,1.16559
-1.7333,0.8667,1.06704
-1.7333,0.9000,1.0081
-1.7333,0.9333,1.01512
-1.7333,0.9667,0.995315
-1.7333,1.0000,0.960075
-1.7333,1.0333,0.925925
-1.7333,1.0667,0.918441
-1.7333,1.1000,0.934034
-1.7333,1.1333,0.953837
-1.7333,1.1667,0.927797
-1.7333,1.2000,0.926237
-1.7333,1.2333,0.943702
-1.7333,1.2667,0.891464
-1.7333,1.3000,0.810847
-1.7333,1.3333,0.76438
-1.7333,1.3667,0.767186
-1.7333,1.4000,0.702475
-1.7333,1.4333,0.681112
-1.7333,1.4667,0.676746
-1.7333,1.5000,0.684542
-1.7333,1.5333,0.6624
-1.7333,1.5667,0.631214
-1.7333,1.6000,0.59878
-1.7333,1.6333,0.594102
-1.7333,1.6667,0.627159
-1.7333,1.7000,0.662712
-1.7333,1.7333,0.658034
-1.7333,1.7667,0.633864
-1.7333,1.8000,0.622169
-1.7333,1.8333,0.608136
-1.7333,1.8667,0.590983
-1.7333,1.9000,0.584434
-1.7333,1.9333,0.564475
-1.7333,1.9667,0.578976
-1.7333,2.0000,0.606576
-1.7333,2.0333,0.61983
-1.7333,2.0667,0.622169
-1.7333,2.1000,0.629186
-1.7333,2.1333,0.640881
-1.7333,2.1667,0.629498
-1.7333,2.2000,0.617492
-1.7333,2.2333,0.636983
-1.7333,2.2667,0.647119
-1.7333,2.3000,0.627159
-1.7333,2.3333,0.640881
-1.7333,2.3667,0.666142
-1.7333,2.4000,0.69
-1.7333,2.4333,0.700915
-1.7333,2.4667,0.693898
-1.7333,2.5000,0.675186
-1.7333,2.5333,0.69078
-1.7333,2.5667,0.719627
-1.7333,2.6000,0.723525
-1.7333,2.6333,0.687661
-1.7333,2.6667,0.651797
-1.7333,2.7000,0.610475
-1.7333,2.7333,0.618739
-1.7333,2.7667,0.62061
-1.7333,2.8000,0.6164
-1.7333,2.8333,0.602834
-1.7333,2.8667,0.544203
-1.7333,2.9000,0.517695
-1.7333,2.9333,0.507559
-1.7333,2.9667,0.504441
-1.7333,3.0000,0.514108
-1.7000,-3.0000,0.3864
-1.7000,-2.9667,0.383281
-1.7000,-2.9333,0.389519
-1.7000,-2.9000,0.415559
-1.7000,-2.8667,0.435051
-1.7000,-2.8333,0.43583
-1.7000,-2.8000,0.448305
-1.7000,-2.7667,0.455634
-1.7000,-2.7333,0.46421
-1.7000,-2.7000,0.484481
-1.7000,-2.6667,0.549661
-1.7000,-2.6333,0.55543
-1.7000,-2.6000,0.604549
-1.7000,-2.5667,0.622949
-1.7000,-2.5333,0.68501
-1.7000,-2.5000,0.784339
-1.7000,-2.4667,0.795254
-1.7000,-2.4333,0.75783
-1.7000,-2.4000,0.815837
-1.7000,-2.3667,0.82878
-1.7000,-2.3333,0.832678
-1.7000,-2.3000,0.863085
-1.7000,-2.2667,0.941051
-1.7000,-2.2333,1.08451
-1.7000,-2.2000,1.31872
-1.7000,-2.1667,1.67502
-1.7000,-2.1333,1.70948
-1.7000,-2.1000,1.68828
-1.7000,-2.0667,1.76235
-1.7000,-2.0333,1.92732
-1.7000,-2.0000,1.88288
-1.7000,-1.9667,1.69342
-1.7000,-1.9333,1.5562
-1.7000,-1.9000,1.27553
-1.7000,-1.8667,1.33634
-1.7000,-1.8333,1.28566
-1.7000,-1.8000,1.26024
-1.7000,-1.7667,1.25214
-1.7000,-1.7333,1.2802
-1.7000,-1.7000,1.39996
-1.7000,-1.6667,1.38624
-1.7000,-1.6333,1.25728
-1.7000,-1.6000,1.24512
-1.7000,-1.5667,1.24715
-1.7000,-1.5333,1.26071
-1.7000,-1.5000,1.33119
-1.7000,-1.4667,1.35224
-1.7000,-1.4333,1.36986
-1.7000,-1.4000,1.37766
-1.7000,-1.3667,1.38
-1.7000,-1.3333,1.35115
-1.7000,-1.3000,1.38936
-1.7000,-1.2667,1.46062
-1.7000,-1.2333,1.52424
-1.7000,-1.2000,1.54965
-1.7000,-1.1667,1.48525
-1.7000,-1.1333,1.45516
-1.7000,-1.1000,1.42491
-1.7000,-1.0667,1.45999
-1.7000,-1.0333,1.50241
-1.7000,-1.0000,1.6061
-1.7000,-0.9667,1.78776
-1.7000,-0.9333,1.95664
-1.7000,-0.9000,2.10742
-1.7000,-0.8667,2.17993
-1.7000,-0.8333,2.36549
-1.7000,-0.8000,2.57881
-1.7000,-0.7667,2.72694
-1.7000,-0.7333,2.69809
-1.7000,-0.7000,2.8021
-1.7000,-0.6667,2.83719
-1.7000,-0.6333,2.87383
-1.7000,-0.6000,2.78698
-1.7000,-0.5667,3.57319
-1.7000,-0.5333,2.47184
-1.7000,-0.5000,2.8258
-1.7000,-0.4667,2.90112
-1.7000,-0.4333,2.85559
-1.7000,-0.4000,2.45827
-1.7000,-0.3667,2.51207
-1.7000,-0.3333,2.52018
-1.7000,-0.3000,2.52969
-1.7000,-0.2667,2.48291
-1.7000,-0.2333,2.33633
-1.7000,-0.2000,2.19163
-1.7000,-0.1667,2.2685
-1.7000,-0.1333,2.4157
-1.7000,-0.1000,2.56976
-1.7000,-0.0667,2.71899
-1.7000,-0.0333,2.76187
-1.7000,-0.0000,2.71166
-1.7000,0.0333,2.53359
-1.7000,0.0667,2.44502
-1.7000,0.1000,2.43925
-1.7000,0.1333,2.42241
-1.7000,0.1667,2.25946
-1.7000,0.2000,2.10119
-1.7000,0.2333,1.87508
-1.7000,0.2667,1.73085
-1.7000,0.3000,1.68563
-1.7000,0.3333,1.68672
-1.7000,0.3667,1.59363
-1.7000,0.4000,1.50506
-1.7000,0.4333,1.46374
-1.7000,0.4667,1.44113
-1.7000,0.5000,1.46218
-1.7000,0.5333,1.50365
-1.7000,0.5667,1.51176
-1.7000,0.6000,1.39871
-1.7000,0.6333,1.53203
-1.7000,0.6667,1.43614
-1.7000,0.7000,1.2657
-1.7000,0.7333,1.16014
-1.7000,0.7667,1.17183
-1.7000,0.8000,1.12458
-1.7000,0.8333,1.08451
-1.7000,0.8667,1.05254
-1.7000,0.9000,1.02635
-1.7000,0.9333,0.991729
-1.7000,0.9667,0.971458
-1.7000,1.0000,0.917973
-1.7000,1.0333,0.867763
-1.7000,1.0667,0.875871
-1.7000,1.1000,0.909553
-1.7000,1.1333,0.884447
-1.7000,1.1667,0.902847
-1.7000,1.2000,0.889593
-1.7000,1.2333,0.891153
-1.7000,1.2667,0.907058
-1.7000,1.3000,0.886475
-1.7000,1.3333,0.812095
-1.7000,1.3667,0.75939
-1.7000,1.4000,0.685322
-1.7000,1.4333,0.677993
-1.7000,1.4667,0.678305
-1.7000,1.5000,0.69499
-1.7000,1.5333,0.739119
-1.7000,1.5667,0.705125
-1.7000,1.6000,0.698264
-1.7000,1.6333,0.707464
-1.7000,1.6667,0.716976
-1.7000,1.7000,0.723993
-1.7000,1.7333,0.678305
-1.7000,1.7667,0.661153
-1.7000,1.8000,0.659905
-1.7000,1.8333,0.656163
-1.7000,1.8667,0.642908
-1.7000,1.9000,0.643688
-1.7000,1.9333,0.641193
-1.7000,1.9667,0.616712
-1.7000,2.0000,0.633085
-1.7000,2.0333,0.64743
-1.7000,2.0667,0.641973
-1.7000,2.1000,0.61983
-1.7000,2.1333,0.595661
-1.7000,2.1667,0.599559
-1.7000,2.2000,0.609383
-1.7000,2.2333,0.616712
-1.7000,2.2667,0.608915
-1.7000,2.3000,0.59223
-1.7000,2.3333,0.605485
-1.7000,2.3667,0.64821
-1.7000,2.4000,0.705593
-1.7000,2.4333,0.739119
-1.7000,2.4667,0.697797
-1.7000,2.5000,0.652576
-1.7000,2.5333,0.620922
-1.7000,2.5667,0.636515
-1.7000,2.6000,0.661932
-1.7000,2.6333,0.6716
-1.7000,2.6667,0.651797
-1.7000,2.7000,0.639322
-1.7000,2.7333,0.644
-1.7000,2.7667,0.625756
-1.7000,2.8000,0.616712
-1.7000,2.8333,0.610163
-1.7000,2.8667,0.576169
-1.7000,2.9000,0.535627
-1.7000,2.9333,0.516915
-1.7000,2.9667,0.510366
-1.7000,3.0000,0.513797
-1.6667,-3.0000,0.379695
-1.6667,-2.9667,0.384685
-1.6667,-2.9333,0.395756
-1.6667,-2.9000,0.41322
-1.6667,-2.8667,0.426007
-1.6667,-2.8333,0.428034
-1.6667,-2.8000,0.446278
-1.6667,-2.7667,0.452203
-1.6667,-2.7333,0.454542
-1.6667,-2.7000,0.469356
-1.6667,-2.6667,0.518786
-1.6667,-2.6333,0.535627
-1.6667,-2.6000,0.588956
-1.6667,-2.5667,0.613593
-1.6667,-2.5333,0.679397
-1.6667,-2.5000,0.768278
-1.6667,-2.4667,0.771864
-1.6667,-2.4333,0.749722
-1.6667,-2.4000,0.768278
-1.6667,-2.3667,0.77623
-1.6667,-2.3333,0.789797
-1.6667,-2.3000,0.829247
-1.6667,-2.2667,0.90238
-1.6667,-2.2333,1.01278
-1.6667,-2.2000,1.14688
-1.6667,-2.1667,1.37922
-1.6667,-2.1333,1.44003
-1.6667,-2.1000,1.55667
-1.6667,-2.0667,1.62123
-1.6667,-2.0333,1.68407
-1.6667,-2.0000,1.67674
-1.6667,-1.9667,1.52767
-1.6667,-1.9333,1.3446
-1.6667,-1.9000,1.21393
-1.6667,-1.8667,1.29814
-1.6667,-1.8333,1.28176
-1.6667,-1.8000,1.27194
-1.6667,-1.7667,1.25868
-1.6667,-1.7333,1.24699
-1.6667,-1.7000,1.2682
-1.6667,-1.6667,1.34102
-1.6667,-1.6333,1.26851
-1.6667,-1.6000,1.26851
-1.6667,-1.5667,1.27428
-1.6667,-1.5333,1.2682
-1.6667,-1.5000,1.2657
-1.6667,-1.4667,1.3025
-1.6667,-1.4333,1.38702
-1.6667,-1.4000,1.38858
-1.6667,-1.3667,1.34367
-1.6667,-1.3333,1.31342
-1.6667,-1.3000,1.34881
-1.6667,-1.2667,1.45765
-1.6667,-1.2333,1.56057
-1.6667,-1.2000,1.58162
-1.6667,-1.1667,1.50085
-1.6667,-1.1333,1.43458
-1.6667,-1.1000,1.44752
-1.6667,-1.0667,1.49773
-1.6667,-1.0333,1.61577
-1.6667,-1.0000,1.72851
-1.6667,-0.9667,1.80024
-1.6667,-0.9333,1.88912
-1.6667,-0.9000,2.07468
