ID_src,l,b,yield,alphaCadence,alphaTexp
2200,4.8,3.8,0.1046648341303128,-0.30602880271402155,0.47978574358542786
2140,4.6,-4.0,0.1004853091260168,-0.29780754160843687,0.41043045741641015
2139,4.6,-3.8,0.1154257773140448,-0.2992513474208885,0.3735037551078479
2138,4.6,-3.6,0.12543142277427238,-0.3284676316484839,0.5394559781185737
2137,4.6,-3.4,0.1477490753473332,-0.32996579710499996,0.48168081118166073
2136,4.6,-3.2,0.15733709952863462,-0.3166952649932004,0.3994152985159519
2135,4.6,-3.0,0.1708459556270136,-0.3259192135321599,0.46458671347409214
2134,4.6,-2.8,0.1874643186976038,-0.334735756545228,0.5358391100718913
2133,4.6,-2.6,0.1955469013246026,-0.33840879729694023,0.5640117061047538
2132,4.6,-2.4,0.2293052041452372,-0.3249457096651694,0.37123833325325384
2131,4.6,-2.2,0.2239374806732796,-0.34113995588157825,0.5244502610580815
2130,4.6,-2.0,0.167358008675985,-0.3722695976536459,0.5900492908685194
2129,4.6,-1.8,0.22711127545473597,-0.3521473174242028,0.48974797789687985
2128,4.6,-1.6,0.2826291750739548,-0.33702687216289706,0.4394270700247944
2127,4.6,-1.4,0.2297802250757754,-0.33906653920937085,0.47108838379410933
2126,4.6,-1.2,0.2529787666060332,-0.3232490150023539,0.5016520062445955
2125,4.6,-1.0,0.258833806665861,-0.3014893993306497,0.43492114178019936
2124,4.6,-0.8,0.2747114526949554,-0.3308024065155599,0.5020812406287135
2123,4.6,-0.6,0.30389857962442923,-0.2970072661069685,0.5425485777306663
2122,4.6,-0.4,0.23624411566879078,-0.2460221007911771,0.4380828446980527
2121,4.6,-0.2,0.1740316319025312,-0.27075168886411444,0.4161343485965181
2141,4.6,0.0,0.27442943200409103,-0.24904316928828568,0.3445035065334734
2142,4.6,0.2,0.0753873212198694,-0.26423646807476553,0.532652595308524
2143,4.6,0.4,0.15068453001064142,-0.2727822635146581,0.48480487376239373
2144,4.6,0.6,0.40716912493369684,-0.2810513081620536,0.4870922404531542
2145,4.6,0.8,0.3440702097474162,-0.3110789431269501,0.4881810192563734
2146,4.6,1.0,0.3213472051427082,-0.3148977755292399,0.506743769222639
2147,4.6,1.2,0.3642655482658686,-0.31310044161675227,0.4484035042733789
2148,4.6,1.4,0.3138077686257972,-0.3325460997874065,0.5385835886278193
2149,4.6,1.6,0.314760879608592,-0.34428276104461897,0.6008975106739409
2150,4.6,1.8,0.2917173211987608,-0.35202974278572646,0.4774857899231132
2151,4.6,2.0,0.2784769851869838,-0.35258771452767357,0.6205977987548716
2152,4.6,2.2,0.2339732935285182,-0.3471205837418537,0.5209535617690796
2153,4.6,2.4,0.2165190704129562,-0.34721887993077405,0.39239492002649806
2154,4.6,2.6,0.21175913695124937,-0.3546570664796998,0.5871055251601386
2155,4.6,2.8,0.18597855738663782,-0.33194529178980126,0.5108392497054464
2156,4.6,3.0,0.1680220040143896,-0.3312623708095434,0.46357224128922836
2157,4.6,3.2,0.1501855416379056,-0.32507907070108444,0.5741813280203213
2158,4.6,3.4,0.13367355000565978,-0.3010297695470374,0.4309987552320318
2159,4.6,3.6,0.117338033021718,-0.31710588749606544,0.4638094341796237
2160,4.6,3.8,0.1032800110016238,-0.3220928318026148,0.5356353180546616
2100,4.4,-4.0,0.1122286943547372,-0.3066500355265567,0.4872301865266569
2099,4.4,-3.8,0.1142785252320444,-0.3132345288896736,0.5287770751588825
2098,4.4,-3.6,0.122935485027591,-0.3381942775638145,0.5446224574236225
2097,4.4,-3.4,0.15540622499676782,-0.3147101961658301,0.5387763762585045
2096,4.4,-3.2,0.1712585655352404,-0.3440226799067512,0.5040337187509947
2095,4.4,-3.0,0.1919470230728892,-0.34394236325611965,0.5012123051252724
2094,4.4,-2.8,0.2103201752051082,-0.3352420191472707,0.5203700634724192
2093,4.4,-2.6,0.23274423367962,-0.3475210880693935,0.5213539535162448
2092,4.4,-2.4,0.20880253631984638,-0.37067043371943265,0.60251521470872
2091,4.4,-2.2,0.24444690472063918,-0.3594785033689099,0.5255887596112523
2090,4.4,-2.0,0.26830678134559677,-0.366641833211175,0.49015458725990996
2089,4.4,-1.8,0.3124464621805956,-0.34534325688221496,0.5750693285640492
2088,4.4,-1.6,0.24869753946938278,-0.3396154347077308,0.5785846302914861
2087,4.4,-1.4,0.30651137606622303,-0.33732129579282083,0.5409596422572743
2086,4.4,-1.2,0.334000870365363,-0.3432845553540395,0.41868639622109094
2085,4.4,-1.0,0.23618277005347438,-0.3226157335756137,0.48101657840650097
2084,4.4,-0.8,0.250026416450595,-0.3289740483695523,0.5243632451434156
2083,4.4,-0.6,0.21440107467528538,-0.2981705921988526,0.5408845860435535
2082,4.4,-0.4,0.344613749708337,-0.2908953799087217,0.47855993634047467
2081,4.4,-0.2,0.1446544443768834,-0.2735174029039176,0.5243273974222076
2101,4.4,0.0,0.3572323219676034,-0.24944744815558723,0.3703175630560854
2102,4.4,0.2,0.34785608013390357,-0.27119136526425236,0.40091358729255033
2103,4.4,0.4,0.4152519575419782,-0.2705052541174442,0.3742217486159278
2104,4.4,0.6,0.4051046151809286,-0.29123850884029817,0.5014625562740993
2105,4.4,0.8,0.408973625242956,-0.3054662716278213,0.4496299924739788
2106,4.4,1.0,0.3684029135116344,-0.3195717257805943,0.48807551646762326
2107,4.4,1.2,0.3500001845301642,-0.3300648177525802,0.5293974273044985
2108,4.4,1.4,0.30968806854106856,-0.33656924461126003,0.5268474019567593
2109,4.4,1.6,0.2973746728467606,-0.370019326319736,0.6323465869777181
2110,4.4,1.8,0.3053607078058206,-0.3593751963408994,0.5321526539275165
2111,4.4,2.0,0.2813069963833152,-0.3418302783009267,0.49044605775021083
2112,4.4,2.2,0.2522457741814476,-0.341910393056138,0.4898203522150206
2113,4.4,2.4,0.23531490323238063,-0.3449742465312128,0.5783672086816491
2114,4.4,2.6,0.225065451716136,-0.3450013303349136,0.5950357970303977
2115,4.4,2.8,0.20480850681072418,-0.3432117912303476,0.5014337872357549
2116,4.4,3.0,0.177994793313135,-0.34725900945852356,0.5942396520261483
2117,4.4,3.2,0.157723542665232,-0.3526057731269266,0.59629689552764
2118,4.4,3.4,0.1365102865538004,-0.32706399020298904,0.5418793029013205
2119,4.4,3.6,0.1195465410156102,-0.3426588267847014,0.5572539476534955
2120,4.4,3.8,0.1111028020205376,-0.32954806851454366,0.585382390692829
2060,4.2,-4.0,0.11082905411157119,-0.3160582276759284,0.5108279433948907
2059,4.2,-3.8,0.1243575239588808,-0.3134101483792801,0.5742145000089862
2058,4.2,-3.6,0.1453781537206044,-0.32075758119356995,0.4703579518104545
2057,4.2,-3.4,0.15882116120586182,-0.33306537939656106,0.4807053863980737
2056,4.2,-3.2,0.18355928936761678,-0.3482449375992279,0.4883408345599497
2055,4.2,-3.0,0.20814275667257098,-0.3312218241892969,0.4886204860130117
2054,4.2,-2.8,0.2376616535626908,-0.36024250785898204,0.517813253802259
2053,4.2,-2.6,0.2384323399674444,-0.36585019757389553,0.5789873470187121
2052,4.2,-2.4,0.2324574055647246,-0.38217723654811764,0.6112792914786661
2051,4.2,-2.2,0.24632875752702899,-0.3992226241619576,0.6528060456148932
2050,4.2,-2.0,0.2950525870129434,-0.36399503884212436,0.5060459925660983
2049,4.2,-1.8,0.3143197966769154,-0.3632611717214595,0.5488463977732474
2048,4.2,-1.6,0.321367582798836,-0.3538489988413849,0.4982804267934831
2047,4.2,-1.4,0.3054308292389526,-0.3567468971119173,0.5097178017723809
2046,4.2,-1.2,0.3672155289203472,-0.3457364190543852,0.4045765769893299
2045,4.2,-1.0,0.27321576609277376,-0.34543267557633583,0.5453203822665973
2044,4.2,-0.8,0.280218450076395,-0.30651583206901156,0.40580700032752287
2043,4.2,-0.6,0.3930340260068592,-0.3188124377513443,0.4404099549139309
2042,4.2,-0.4,0.0871028427346236,-0.2911525762737123,0.6070205479685516
2041,4.2,-0.2,0.38113589316688257,-0.2782824537978355,0.4817006926525795
2061,4.2,0.0,0.184064693390124,-0.2621200269504981,0.6093457496386471
2062,4.2,0.2,0.494811016195152,-0.2974407915559428,0.39524714394164884
2063,4.2,0.4,0.4431576648300072,-0.30801616929365616,0.48335246074426164
2064,4.2,0.6,0.3870787527758892,-0.30783306375367714,0.4262964343268202
2065,4.2,0.8,0.4376745789855576,-0.3146480634147234,0.4732166743413271
2066,4.2,1.0,0.42955021700611923,-0.3397155010821417,0.5597821812415849
2067,4.2,1.2,0.41452107956527806,-0.36672703667746637,0.5480848208617108
2068,4.2,1.4,0.3794476422390162,-0.3453037947306894,0.6454822554236684
2069,4.2,1.6,0.3382385995507884,-0.34103703368971106,0.4032548804696854
2070,4.2,1.8,0.3405009475830738,-0.3282554028459627,0.47664189222194725
2071,4.2,2.0,0.2982892981452606,-0.3897055157907718,0.6528267720026406
2072,4.2,2.2,0.284291454419904,-0.3471530625871728,0.5566792033160484
2073,4.2,2.4,0.2571613118456388,-0.35625542236925656,0.4976706244256123
2074,4.2,2.6,0.24192977295397317,-0.3550495804771022,0.5605073359893226
2075,4.2,2.8,0.2129548947168246,-0.3509106487562299,0.4546608811982296
2076,4.2,3.0,0.1908980148448044,-0.3407713672548881,0.5013541359715851
2077,4.2,3.2,0.171230247252273,-0.3309805879151468,0.4636519810332559
2078,4.2,3.4,0.14178727875255961,-0.3214017915598538,0.5128126105144118
2079,4.2,3.6,0.1316627736338604,-0.3340924388824791,0.5219871198079687
2080,4.2,3.8,0.1143458702308314,-0.31529207187212555,0.4784847225909456
2020,4.0,-4.0,0.1202161182774636,-0.2958082127795619,0.47603640675136877
2019,4.0,-3.8,0.1333869998641728,-0.325498478569703,0.5452866236668811
2018,4.0,-3.6,0.14823683152359,-0.3265016914375179,0.5801412227075632
2017,4.0,-3.4,0.1767543603044286,-0.3300791553694103,0.5282510621697777
2016,4.0,-3.2,0.1946669188153164,-0.34669641647401883,0.5381019935367505
2015,4.0,-3.0,0.2264067285842502,-0.3450891778007979,0.49324763017873496
2014,4.0,-2.8,0.2365034993319474,-0.3763098298401732,0.5357794931714253
2013,4.0,-2.6,0.2617565721110166,-0.3760973095133611,0.5841562711209632
2012,4.0,-2.4,0.285882384340371,-0.36239876302122553,0.5106455175914192
2011,4.0,-2.2,0.2700132217248594,-0.3986066990449028,0.5563155605306934
2010,4.0,-2.0,0.32835361122879303,-0.3608080359312804,0.41866445064894764
2009,4.0,-1.8,0.3359503767409926,-0.3820504546794279,0.6481410757164245
2008,4.0,-1.6,0.3507974477590446,-0.37860191090494616,0.5486760192500069
2007,4.0,-1.4,0.3822196940427648,-0.3619145759350836,0.37687631915167313
2006,4.0,-1.2,0.39455415514807435,-0.34893304530519154,0.5098551874528724
2005,4.0,-1.0,0.24578458449597657,-0.36927234750597043,0.5477627803794144
2004,4.0,-0.8,0.3317027602128744,-0.3491969789743938,0.49587688349826836
2003,4.0,-0.6,0.386286099463557,-0.3255149301753807,0.49256659956297955
2002,4.0,-0.4,0.43525792940970065,-0.3200282629228783,0.5592308390684123
2001,4.0,-0.2,0.2535589700273484,-0.3083101097378794,0.5217246489231652
2021,4.0,0.0,0.112595126784504,-0.26040040904411293,0.5450078859182318
2022,4.0,0.2,0.5077012941737922,-0.3070059777179797,0.4174316658381915
2023,4.0,0.4,0.479867370422514,-0.29251598462949746,0.41804633782510514
2024,4.0,0.6,0.4886864675258532,-0.2900282096579799,0.47039909262754676
2025,4.0,0.8,0.454742309369034,-0.3325782336667789,0.567982801054292
2026,4.0,1.0,0.469695826954308,-0.3452975989603121,0.5548586079629029
2027,4.0,1.2,0.4180051057048968,-0.35269234815944944,0.4913931512229199
2028,4.0,1.4,0.3493964617415598,-0.3579847116699059,0.5861294297134159
2029,4.0,1.6,0.3737220616850784,-0.34682351000678846,0.5087297679964768
2030,4.0,1.8,0.3603185056936776,-0.3615751841596612,0.5438221723659753
2031,4.0,2.0,0.3323761127348928,-0.3632796550049359,0.4679414396228769
2032,4.0,2.2,0.30364527417274745,-0.376885301620452,0.5642680484410537
2033,4.0,2.4,0.26507835610589936,-0.36797666510110166,0.4639749746161762
2034,4.0,2.6,0.2538394765298802,-0.363281572900676,0.47075134130217827
2035,4.0,2.8,0.2222496504223872,-0.3749314088489622,0.5160287315560123
2036,4.0,3.0,0.19959283398092878,-0.3871845861260915,0.558665443019488
2037,4.0,3.2,0.1772840266614372,-0.3484094997226543,0.5227991687755502
2038,4.0,3.4,0.1547658327213408,-0.3463042440899425,0.48639554126636925
2039,4.0,3.6,0.1421047404587514,-0.3282061519797662,0.5239453765644603
2040,4.0,3.8,0.1257640332677208,-0.3062547491771331,0.4741244780729742
1980,3.8,-4.0,0.1172960174248614,-0.32595550471833196,0.48537301881641565
1979,3.8,-3.8,0.13827601753722418,-0.31639637110653557,0.4330003591874917
1978,3.8,-3.6,0.16085722275307618,-0.3312713625978476,0.5614832249570115
1977,3.8,-3.4,0.1764750471501714,-0.3232666883530069,0.4746489218934499
1976,3.8,-3.2,0.209297235719298,-0.3528572378411735,0.5533823919174906
1975,3.8,-3.0,0.2253755945146344,-0.354018517299391,0.5498288837028628
1974,3.8,-2.8,0.25807618442232,-0.3563490249062508,0.5350381412634951
1973,3.8,-2.6,0.2860259789839752,-0.35777497388267115,0.4561473536638224
1972,3.8,-2.4,0.3071569154869812,-0.37890948556804616,0.5357066639758294
1971,3.8,-2.2,0.327170974067802,-0.3842300976174298,0.5300844412575012
1970,3.8,-2.0,0.3504833766270186,-0.37912539386208355,0.5982468468886211
1969,3.8,-1.8,0.3426460568727084,-0.3924555720700374,0.5274664382022963
1968,3.8,-1.6,0.36852826491605883,-0.36759501467504735,0.41149513004907373
1967,3.8,-1.4,0.3901888715002188,-0.3616949782906604,0.5275016391047193
1966,3.8,-1.2,0.39036596405486346,-0.38757134310859265,0.6194847699765145
1965,3.8,-1.0,0.136017243331902,-0.35201846690959465,0.6419095195328239
1964,3.8,-0.8,0.4175913507433362,-0.3243812183403625,0.48730915271418973
1963,3.8,-0.6,0.455551480188591,-0.3319000206093663,0.4712063674888659
1962,3.8,-0.4,0.0,,
1961,3.8,-0.2,0.2357778252883614,-0.2970666593404485,0.7536619912430635
1981,3.8,0.0,0.43353219186939895,-0.27431909431174273,0.4440602132109142
1982,3.8,0.2,0.5608645655085216,-0.2835124751921788,0.41765806097577257
1983,3.8,0.4,0.5913751695768203,-0.2821582877965764,0.37794337482548673
1984,3.8,0.6,0.5847636878366178,-0.3207621356138665,0.4980492103916386
1985,3.8,0.8,0.45347981217120836,-0.35438364401285705,0.5912547967854063
1986,3.8,1.0,0.49277312567596077,-0.3481049872145573,0.5330015583519842
1987,3.8,1.2,0.475897623254865,-0.3557688867829905,0.4826614166844959
1988,3.8,1.4,0.3846805074353622,-0.37968290609417127,0.47283116480304727
1989,3.8,1.6,0.3843093723252792,-0.35942526938528524,0.6360791646740339
1990,3.8,1.8,0.3763900699819104,-0.37305735643481436,0.5689682926627071
1991,3.8,2.0,0.3533100486135522,-0.3846580599060208,0.6594809903119823
1992,3.8,2.2,0.314149851294792,-0.3785225869958489,0.4814758140737994
1993,3.8,2.4,0.27021264545760904,-0.3827665710981294,0.6418077133368637
1994,3.8,2.6,0.258497045098311,-0.34179690326085654,0.4582898902509157
1995,3.8,2.8,0.2404719284482776,-0.3750322876820378,0.6609626972231699
1996,3.8,3.0,0.21396967649819998,-0.3664557967127565,0.5476303866876435
1997,3.8,3.2,0.1922421956158662,-0.33646350530350455,0.5559255202447433
1998,3.8,3.4,0.1593929684605626,-0.34833452025780315,0.5345116019959332
1999,3.8,3.6,0.1494840232125978,-0.32233372093356233,0.5676562781769035
2000,3.8,3.8,0.1253908325802048,-0.33173618354781764,0.4710407154967521
1940,3.6,-4.0,0.12718834496841241,-0.2983659820859683,0.5084617245564621
1939,3.6,-3.8,0.1420951883531148,-0.3317581948855906,0.6115151893649691
1938,3.6,-3.6,0.1637052159928818,-0.3300186923601083,0.5250802276511812
1937,3.6,-3.4,0.1809165691083294,-0.35215417492702683,0.4972285000841125
1936,3.6,-3.2,0.22001583328320662,-0.34038578987110607,0.5602901913838939
1935,3.6,-3.0,0.2600064328192422,-0.34196116739854227,0.5417479169459565
1934,3.6,-2.8,0.27990482891143675,-0.363130164795735,0.5618559183080928
1933,3.6,-2.6,0.31969688624691117,-0.33239169070507746,0.43358483313611496
1932,3.6,-2.4,0.3063837941695374,-0.38148630094682273,0.45604552929894826
1931,3.6,-2.2,0.3347775794594592,-0.44499168086317326,0.5377561783937701
1930,3.6,-2.0,0.3543879122881086,-0.4054404714408887,0.6830885046679867
1929,3.6,-1.8,0.3950607935685852,-0.41151149401435905,0.6554909197642851
1928,3.6,-1.6,0.4036634883731094,-0.3819996647409173,0.5112318736843208
1927,3.6,-1.4,0.4520754745842348,-0.37193788000514955,0.5152503224570575
1926,3.6,-1.2,0.4841106538202508,-0.37954413691037797,0.6422119944346346
1925,3.6,-1.0,0.2565497342065968,-0.3723169665412556,0.6277674726990043
1924,3.6,-0.8,0.37339173227010003,-0.3443856400347404,0.5008567822828887
1923,3.6,-0.6,0.48697118182727517,-0.33336816185775225,0.5492596988075054
1922,3.6,-0.4,0.246202016045286,-0.3266284984397272,0.596222900875747
1921,3.6,-0.2,0.24049350765371763,-0.31499687121249603,0.6156612615469315
1941,3.6,0.0,0.41832297104416194,-0.30176882620393275,0.49113760706477844
1942,3.6,0.2,0.48041654344103335,-0.29763063194106515,0.45887248235715994
1943,3.6,0.4,0.5375187257542302,-0.33595984914013755,0.6048052562622883
1944,3.6,0.6,0.4448898767723946,-0.31739746918744904,0.3439690589089169
1945,3.6,0.8,0.5948497502297424,-0.3293933007303616,0.5203229647091344
1946,3.6,1.0,0.47607715332613076,-0.35962467666965436,0.5673632172728775
1947,3.6,1.2,0.4450844379990672,-0.368350149728777,0.4982959168201531
1948,3.6,1.4,0.4348195762439976,-0.36184809012522123,0.540024106307441
1949,3.6,1.6,0.4019280275263758,-0.35351315952611034,0.45272691160375417
1950,3.6,1.8,0.3852043398482766,-0.3864229007480048,0.5777201986143876
1951,3.6,2.0,0.3719700146848956,-0.37658376323516923,0.481380903941863
1952,3.6,2.2,0.320225483184798,-0.3649572928054727,0.5238203900885408
1953,3.6,2.4,0.2857205071049622,-0.4129806038145287,0.5333981215010828
1954,3.6,2.6,0.26805908324341376,-0.36254306084080995,0.5584527700215689
1955,3.6,2.8,0.23428177286934598,-0.36973355832817517,0.4341445614775798
1956,3.6,3.0,0.22262196111158217,-0.3678501744333588,0.4771405925582822
1957,3.6,3.2,0.1983961364578194,-0.32984139096319987,0.5076790555553005
1958,3.6,3.4,0.1699592985032718,-0.3481902560713473,0.5643698690972507
1959,3.6,3.6,0.1545186743827644,-0.3363343921353828,0.504073512969781
1960,3.6,3.8,0.1299149424878934,-0.32550559159077314,0.4240264102204958
1900,3.4,-4.0,0.0,,
1899,3.4,-3.8,0.1509071766895482,-0.32744780019061925,0.5337227635162711
1898,3.4,-3.6,0.1683693560384262,-0.3446205029061897,0.4795096744222463
1897,3.4,-3.4,0.20184721467394862,-0.3487878321510989,0.503119307588576
1896,3.4,-3.2,0.2337776012561814,-0.3161384067380211,0.43200644164267843
1895,3.4,-3.0,0.2745435058075752,-0.33943062627978104,0.501393298068429
1894,3.4,-2.8,0.3036729996643572,-0.3571055065346213,0.5329962965694391
1893,3.4,-2.6,0.3146111171051208,-0.35824948917563953,0.5749220320962163
1892,3.4,-2.4,0.26926930045138137,-0.37883451575367,0.5376309552094125
1891,3.4,-2.2,0.37430986749776757,-0.3825044669023545,0.6069583440558537
1890,3.4,-2.0,0.42045901642442884,-0.39881895240225196,0.6098504176982511
1889,3.4,-1.8,0.4167250716973314,-0.3891635566461685,0.564584651214735
1888,3.4,-1.6,0.4663266787115304,-0.432988824415167,0.9803961422765721
1887,3.4,-1.4,0.5300580292169766,-0.3850655592149291,0.5950747287012
1886,3.4,-1.2,0.4536025609479354,-0.38694572174044917,0.5916875872068961
1885,3.4,-1.0,0.38772290160691864,-0.38504311023039184,0.55888664299071
1884,3.4,-0.8,0.4087100359521192,-0.3418088448863515,0.47864817031073104
1883,3.4,-0.6,0.0973108881151344,-0.3421797909811097,0.616803572622971
1882,3.4,-0.4,0.2700567923584572,-0.31970594530810564,0.6267987243061364
1881,3.4,-0.2,0.2549360502424188,-0.28962893987503474,0.49795897773844316
1901,3.4,0.0,0.2538373003986462,-0.30189712927234297,0.49923241730479306
1902,3.4,0.2,0.46582912976647806,-0.3037428667489707,0.4961788733819645
1903,3.4,0.4,0.5990678693648203,-0.3140786649247805,0.42075364020019623
1904,3.4,0.6,0.669247281729234,-0.3473964870232769,0.5460840071990055
1905,3.4,0.8,0.46507457408437264,-0.3364667975327701,0.5350693597123137
1906,3.4,1.0,0.4035716007518868,-0.3430385270661173,0.5301649912338503
1907,3.4,1.2,0.37298834268400743,-0.37261706437144465,0.63755491877845
1908,3.4,1.4,0.48852206165328904,-0.366168881694799,0.6462237430932785
1909,3.4,1.6,0.44573117556269515,-0.38376030552844037,0.5415916976366939
1910,3.4,1.8,0.395860506566157,-0.4095683063336794,0.3856002348976522
1911,3.4,2.0,0.409127540933697,-0.36361445991750085,0.53741348590825
1912,3.4,2.2,0.3585518700649818,-0.38389934493406686,0.5805795792404899
1913,3.4,2.4,0.3064709023436352,-0.38093982441207697,0.5897642272120419
1914,3.4,2.6,0.2800196328998076,-0.3821542028191721,0.6330615779206725
1915,3.4,2.8,0.2572673997564618,-0.3727123050446516,0.5988631684737674
1916,3.4,3.0,0.22179978964291322,-0.3825782195150201,0.5012332973077611
1917,3.4,3.2,0.2075548452012348,-0.3624069138380069,0.5396737568274129
1918,3.4,3.4,0.1774686947815704,-0.36012682989418704,0.6049558950803801
1919,3.4,3.6,0.15607044489433441,-0.33512562036679466,0.506748165609273
1920,3.4,3.8,0.1393374521632944,-0.3014955467424528,0.43189975115574203
1860,3.2,-4.0,0.1347399994510986,-0.29847884502943206,0.4205236603054235
1859,3.2,-3.8,0.1609957300549992,-0.31126643901700995,0.4321576371544917
1858,3.2,-3.6,0.1801140553371606,-0.35024538159040464,0.6332684365932224
1857,3.2,-3.4,0.21210976759580338,-0.33989354696244783,0.4525074038968438
1856,3.2,-3.2,0.2355822151637988,-0.35567997709178034,0.6069261137469144
1855,3.2,-3.0,0.26402636420742837,-0.3597726555052056,0.6375651015338439
1854,3.2,-2.8,0.3050636281786206,-0.37022334786669997,0.5013585167772673
1853,3.2,-2.6,0.32475598613181,-0.36062454856863746,0.5841871849537341
1852,3.2,-2.4,0.3687336429555582,-0.3856367483505573,0.5632345514373874
1851,3.2,-2.2,0.4275540305268912,-0.3616987636924106,0.5862021563425639
1850,3.2,-2.0,0.4532777911584156,-0.4186075108652724,0.6444550245635366
1849,3.2,-1.8,0.4653074129414952,-0.4174721540739165,0.6394344850048747
1848,3.2,-1.6,0.5035183376618207,-0.38875867211014903,0.5949588430549612
1847,3.2,-1.4,0.5395612799736774,-0.4051062348204512,0.6005112593058586
1846,3.2,-1.2,0.24715139086962118,-0.3807644844689426,0.6688686782411297
1845,3.2,-1.0,0.24601118522665982,-0.3877332435947865,0.653465497169862
1844,3.2,-0.8,0.40280425358905914,-0.3753347814620047,0.6360680980617404
1843,3.2,-0.6,0.49570688181678063,-0.3331337874017718,0.4820730207651828
1842,3.2,-0.4,0.2913863986201026,-0.34975521543990334,0.5601078229436084
1841,3.2,-0.2,0.2108332601021178,-0.3409558411878119,0.7277536004827709
1861,3.2,0.0,0.28010420151824283,-0.2915847150609831,0.5412384496759425
1862,3.2,0.2,0.37629271639310824,-0.31595121613145893,0.3885450317567048
1863,3.2,0.4,0.42882320179836,-0.3313410774741368,0.5581766308593215
1864,3.2,0.6,0.54479932478661,-0.35167655162360245,0.5719250547385029
1865,3.2,0.8,0.567926282957832,-0.37538769813659273,0.5925327013310517
1866,3.2,1.0,0.42498593940591123,-0.41466542476881535,0.6473568536562359
1867,3.2,1.2,0.5153194673447058,-0.393213938497732,0.5469616355881577
1868,3.2,1.4,0.45762095438644024,-0.3810358256061063,0.5566186968221238
1869,3.2,1.6,0.5012801220245849,-0.38965892859618717,0.5071676565602212
1870,3.2,1.8,0.446920955398032,-0.38559197080632596,0.4533700167481619
1871,3.2,2.0,0.4422493285707678,-0.39147791747806904,0.5767505610847624
1872,3.2,2.2,0.3874203673431108,-0.3906061623748334,0.5321192620182033
1873,3.2,2.4,0.33341443567518236,-0.40377051561241484,0.5912509195131089
1874,3.2,2.6,0.28901700482040416,-0.380094041542162,0.5157883171807333
1875,3.2,2.8,0.2668118563673538,-0.36028253916366354,0.5347365902281171
1876,3.2,3.0,0.23762768855321462,-0.36209391726596674,0.5544441632950182
1877,3.2,3.2,0.20342877273298018,-0.3513246492496523,0.5466735042294137
1878,3.2,3.4,0.1850056326645582,-0.34322708323378565,0.4024540976644844
1879,3.2,3.6,0.1607695328249994,-0.3327090698766814,0.4262005814868018
1880,3.2,3.8,0.13848116697028678,-0.3352677620757717,0.4516060041839087
1210,3.0,-4.0,0.1368859433649408,-0.3200757266946441,0.5377681434087901
1209,3.0,-3.8,0.16231689077481182,-0.33443115574606785,0.5368800617538027
1208,3.0,-3.6,0.18428435232623458,-0.3353726087589858,0.5355808378067691
1207,3.0,-3.4,0.2279012580473766,-0.33074342690943725,0.47683259060371835
1206,3.0,-3.2,0.2524112610489066,-0.36355776946849316,0.5015275931699594
1205,3.0,-3.0,0.28180700803396497,-0.371461136965107,0.6583367277992579
1204,3.0,-2.8,0.32242168058646903,-0.3646003050223167,0.5438958225816649
1203,3.0,-2.6,0.361485286103412,-0.3735369520026666,0.6185550138674321
1202,3.0,-2.4,0.4140411291093078,-0.37527459919327955,0.569062539482302
1201,3.0,-2.2,0.45034496467250884,-0.38734538738716556,0.5568927320370173
1200,3.0,-2.0,0.5356427688070686,-0.38566680257897873,0.49134814316096065
1199,3.0,-1.8,0.5433978848922804,-0.410087344349076,0.583435871043397
1198,3.0,-1.6,0.5473227105451974,-0.43473388203185925,0.6629979350898345
1197,3.0,-1.4,0.5402163364248912,-0.4002259635818087,0.5799767651047619
1196,3.0,-1.2,0.6027647381629044,-0.41324417689032056,0.48662824579980646
1195,3.0,-1.0,0.4685076172245456,-0.4248302419930588,0.6788496394803807
1194,3.0,-0.8,0.579165281326461,-0.39175461725221655,0.6327456572645394
1193,3.0,-0.6,0.5371794272654106,-0.35502823944642053,0.5625477222629495
1192,3.0,-0.4,0.43548956879978523,-0.3302826227255631,0.582840638676513
1191,3.0,-0.2,0.3003795776664558,-0.32239345234670364,0.545314791472538
1211,3.0,0.0,0.3495195815277354,-0.31458968684646255,0.5338891831386969
1212,3.0,0.2,0.1682427575733648,-0.35086072722010603,0.9284643329474247
1213,3.0,0.4,0.3730201897790682,-0.3520752216987852,0.5975148852679824
1214,3.0,0.6,0.6589146822000307,-0.36377181175318163,0.5790644306481602
1215,3.0,0.8,0.5788551284841588,-0.3741797395920142,0.573746332809936
1216,3.0,1.0,0.4137434392412796,-0.3749809458229105,0.592356591783742
1217,3.0,1.2,0.5165779256841744,-0.40744809418381855,0.5911418980501504
1218,3.0,1.4,0.6108083672932632,-0.4026314186248171,0.6126683624200217
1219,3.0,1.6,0.5697366553194707,-0.41230632022985836,0.5304320824874288
1220,3.0,1.8,0.4992103803823704,-0.40158454639332153,0.6152810345078076
1221,3.0,2.0,0.4692931087015908,-0.40432883610826936,0.5700690682242452
1222,3.0,2.2,0.38298540237282597,-0.42020053061266877,0.6677277656482422
1223,3.0,2.4,0.32163651870947757,-0.4091175256659494,0.571972125074797
1224,3.0,2.6,0.3228708436409886,-0.4037861125322564,0.6189557353387878
1225,3.0,2.8,0.29414434043416016,-0.36932937518467274,0.5187577364600808
1226,3.0,3.0,0.2388144645132624,-0.3879219928584149,0.5601846998220622
